date,cmd_id,prod_id,qte,prix,client_id
2011-02-28 11:43,545086,22073,12,3.75,12678
2011-02-28 11:43,545086,22964,12,2.1,12678
2011-02-28 11:43,545086,84375,36,2.1,12678
2011-02-28 11:43,545086,22736,10,1.65,12678
2011-02-28 11:43,545086,22737,10,1.65,12678
2011-02-28 11:43,545086,22739,10,1.65,12678
2011-02-28 11:43,545086,21976,24,0.55,12678
2011-02-28 11:43,545086,POST,1,18.0,12678
2011-02-28 11:58,545105,22367,8,1.95,12598
2011-02-28 11:58,545105,22382,10,1.65,12598
2011-02-28 11:58,545105,22629,24,1.95,12598
2011-02-28 11:58,545105,22544,24,0.42,12598
2011-02-28 11:58,545105,22303,6,2.55,12598
2011-02-28 11:58,545105,20665,12,2.95,12598
2011-02-28 11:58,545105,20724,10,0.85,12598
2011-02-28 11:58,545105,22352,6,2.55,12598
2011-02-28 11:58,545105,21559,6,2.55,12598
2011-02-28 11:58,545105,22659,24,1.95,12598
2011-02-28 11:58,545105,22902,12,2.1,12598
2011-02-28 11:58,545105,22970,12,2.55,12598
2011-02-28 11:58,545105,21700,12,0.85,12598
2011-02-28 11:58,545105,22390,6,2.55,12598
2011-02-28 11:58,545105,48138,8,7.95,12598
2011-02-28 11:58,545105,22539,24,0.42,12598
2011-02-28 11:58,545105,22899,12,2.1,12598
2011-02-28 11:58,545105,22630,12,1.95,12598
2011-02-28 11:58,545105,22661,10,0.85,12598
2011-02-28 11:58,545105,22181,24,0.85,12598
2011-02-28 11:58,545105,22551,12,1.65,12598
2011-02-28 11:58,545105,22556,12,1.65,12598
2011-02-28 11:58,545105,22554,12,1.65,12598
2011-02-28 11:58,545105,22660,6,7.95,12598
2011-02-28 11:58,545105,22366,6,7.95,12598
2011-02-28 11:58,545105,POST,6,18.0,12598
2011-02-28 14:42,545180,20750,2,7.95,12728
2011-02-28 14:42,545180,22747,6,2.1,12728
2011-02-28 14:42,545180,22748,6,2.1,12728
2011-02-28 14:42,545180,22467,6,2.55,12728
2011-02-28 14:42,545180,22781,2,7.65,12728
2011-02-28 14:42,545180,22435,12,1.25,12728
2011-02-28 14:42,545180,22961,12,1.45,12728
2011-02-28 14:42,545180,22352,6,2.55,12728
2011-02-28 14:42,545180,21242,8,1.69,12728
2011-02-28 14:42,545180,84997B,6,4.15,12728
2011-02-28 14:42,545180,84997C,6,4.15,12728
2011-02-28 14:42,545180,POST,1,18.0,12728
2011-02-28 14:45,545181,47566,10,4.95,12509
2011-02-28 14:45,545181,47566B,10,4.95,12509
2011-02-28 14:45,545181,22356,10,0.85,12509
2011-02-28 14:45,545181,22355,10,0.85,12509
2011-02-28 14:45,545181,20723,10,0.85,12509
2011-02-28 14:45,545181,22752,4,8.5,12509
2011-02-28 14:45,545181,POST,1,18.0,12509
2011-03-01 08:35,545221,22021,6,1.65,14740
2011-03-01 08:35,545221,85206A,6,1.65,14740
2011-03-01 08:35,545221,22967,6,2.95,14740
2011-03-01 08:35,545221,22925,2,5.95,14740
2011-03-01 08:35,545221,21896,6,2.1,14740
2011-03-01 08:35,545221,22960,6,4.25,14740
2011-03-01 08:35,545221,20969,4,3.75,14740
2011-03-01 08:35,545221,22568,4,3.75,14740
2011-03-01 08:35,545221,22749,4,3.75,14740
2011-03-01 08:35,545221,22751,4,3.75,14740
2011-03-01 08:35,545221,22587,12,0.85,14740
2011-03-01 08:35,545221,22565,12,0.85,14740
2011-03-01 08:35,545221,84279B,8,3.75,14740
2011-03-01 08:35,545221,21422,16,0.85,14740
2011-03-01 08:35,545221,20979,16,1.25,14740
2011-03-01 08:35,545221,20978,16,1.25,14740
2011-03-01 08:35,545221,46000S,10,1.45,14740
2011-03-01 08:35,545221,22585,12,1.25,14740
2011-03-01 08:35,545221,20967,4,3.75,14740
2011-03-01 08:35,545221,85040A,12,1.65,14740
2011-03-01 08:35,545221,22969,12,1.45,14740
2011-03-01 08:35,545221,22926,2,5.95,14740
2011-03-01 08:35,545221,22783,4,16.95,14740
2011-03-01 08:35,545221,21114,10,1.25,14740
2011-03-01 08:35,545221,21391,12,2.1,14740
2011-03-01 08:35,545221,22961,12,1.45,14740
2011-03-01 08:35,545221,22962,12,0.85,14740
2011-03-01 08:35,545221,22963,12,0.85,14740
2011-03-01 08:35,545221,22993,12,1.25,14740
2011-03-01 08:35,545221,22957,6,2.95,14740
2011-03-01 10:31,545235,21559,6,2.55,12683
2011-03-01 10:31,545235,21207,24,1.65,12683
2011-03-01 10:31,545235,22129,24,0.85,12683
2011-03-01 10:31,545235,22328,6,2.95,12683
2011-03-01 10:31,545235,21212,24,0.55,12683
2011-03-01 10:31,545235,84988,12,1.45,12683
2011-03-01 10:31,545235,84828,12,1.25,12683
2011-03-01 10:31,545235,22890,2,9.95,12683
2011-03-01 10:31,545235,84375,12,2.1,12683
2011-03-01 10:31,545235,84692,25,0.42,12683
2011-03-01 10:31,545235,22077,24,1.65,12683
2011-03-01 10:31,545235,21544,24,0.85,12683
2011-03-01 10:31,545235,22748,6,2.1,12683
2011-03-01 10:31,545235,22437,20,0.85,12683
2011-03-01 10:31,545235,22620,12,1.25,12683
2011-03-01 10:31,545235,22549,12,1.45,12683
2011-03-01 10:31,545235,POST,2,18.0,12683
2011-03-01 12:26,545301,POST,4,18.0,12679
2011-03-01 12:26,545301,22089,6,2.95,12679
2011-03-01 12:26,545301,22090,6,2.95,12679
2011-03-01 12:26,545301,22432,8,1.95,12679
2011-03-01 12:26,545301,22433,8,1.95,12679
2011-03-01 12:26,545301,22431,8,1.95,12679
2011-03-01 12:26,545301,22444,24,1.25,12679
2011-03-01 12:26,545301,22554,12,1.65,12679
2011-03-01 12:26,545301,22551,12,1.65,12679
2011-03-01 12:26,545301,84997A,5,4.15,12679
2011-03-01 12:26,545301,84997D,5,4.15,12679
2011-03-01 12:26,545301,84997C,5,4.15,12679
2011-03-01 12:26,545301,84997B,5,4.15,12679
2011-03-01 12:26,545301,21239,8,0.85,12679
2011-03-01 12:26,545301,21240,8,0.85,12679
2011-03-01 12:26,545301,21238,8,0.85,12679
2011-03-01 12:26,545301,20677,8,1.25,12679
2011-03-01 12:26,545301,20675,8,1.25,12679
2011-03-01 12:26,545301,20676,8,1.25,12679
2011-03-01 12:26,545301,21243,8,1.69,12679
2011-03-01 12:26,545301,21242,8,1.69,12679
2011-03-01 12:26,545301,22328,6,2.95,12679
2011-03-01 12:26,545301,22636,3,8.5,12679
2011-03-01 12:26,545301,22634,3,9.95,12679
2011-03-01 12:26,545301,22617,3,4.95,12679
2011-03-01 12:26,545301,22367,8,1.95,12679
2011-03-01 12:26,545301,21156,8,1.95,12679
2011-03-01 12:26,545301,22468,4,6.75,12679
2011-03-01 12:26,545301,21561,6,2.55,12679
2011-03-01 12:26,545301,21559,6,2.55,12679
2011-03-01 12:26,545301,22631,12,1.95,12679
2011-03-01 12:26,545301,22629,12,1.95,12679
2011-03-01 12:26,545301,22559,12,1.25,12679
2011-03-01 12:26,545301,21251,6,2.95,12679
2011-03-01 12:26,545301,21249,6,2.95,12679
2011-03-01 12:26,545301,20977,16,1.25,12679
2011-03-01 12:26,545301,20979,16,1.25,12679
2011-03-01 12:26,545301,20681,5,3.25,12679
2011-03-01 12:26,545301,20682,6,3.25,12679
2011-03-01 12:26,545301,21054,3,8.95,12679
2011-03-01 12:26,545301,21731,12,1.65,12679
2011-03-01 12:26,545301,21244,8,1.69,12679
2011-03-01 13:45,545310,22312,1,2.95,15456
2011-03-01 13:45,545310,84659A,1,2.55,15456
2011-03-01 13:45,545310,21650,7,0.65,15456
2011-03-01 13:45,545310,22419,6,0.42,15456
2011-03-01 13:45,545310,21640,6,0.85,15456
2011-03-01 13:51,545312,22637,2,2.55,15456
2011-03-01 13:51,545312,21730,2,4.95,15456
2011-03-01 13:51,545312,22460,3,1.25,15456
2011-03-01 13:51,545312,21650,24,0.65,15456
2011-03-01 13:51,545312,84755,8,0.65,15456
2011-03-01 13:51,545312,81950V,3,0.85,15456
2011-03-01 13:51,545312,15036,12,0.75,15456
2011-03-01 13:51,545312,44234,3,0.21,15456
2011-03-01 13:51,545312,44234,3,0.21,15456
2011-03-01 13:51,545312,22694,2,2.1,15456
2011-03-01 13:51,545312,85066,2,12.75,15456
2011-03-01 13:51,545312,72232,12,0.19,15456
2011-03-01 13:51,545312,17084R,72,0.21,15456
2011-03-01 13:51,545312,21903,3,2.1,15456
2011-03-01 13:51,545312,21181,3,2.1,15456
2011-03-01 13:51,545312,21166,3,2.08,15456
2011-03-01 13:51,545312,22412,3,2.1,15456
2011-03-01 13:51,545312,21169,3,1.69,15456
2011-03-01 13:51,545312,21165,3,1.69,15456
2011-03-01 13:51,545312,82582,3,2.1,15456
2011-03-01 13:51,545312,85152,2,2.1,15456
2011-03-01 13:51,545312,82567,2,2.1,15456
2011-03-01 13:51,545312,82600,3,2.1,15456
2011-03-01 13:51,545312,22413,2,2.95,15456
2011-03-01 13:51,545312,22178,6,1.25,15456
2011-03-01 13:51,545312,22819,12,0.42,15456
2011-03-01 13:51,545312,22055,3,1.65,15456
2011-03-01 13:51,545312,37446,3,1.45,15456
2011-03-01 13:51,545312,21034,3,0.95,15456
2011-03-01 14:11,545314,79190D,15,0.42,12866
2011-03-01 14:11,545314,84997B,6,4.15,12866
2011-03-01 14:11,545314,22376,4,4.25,12866
2011-03-01 14:11,545314,21039,6,2.55,12866
2011-03-01 14:11,545314,20718,10,1.25,12866
2011-03-01 14:11,545314,21242,8,1.69,12866
2011-03-01 14:11,545314,21238,8,0.85,12866
2011-03-01 14:11,545314,20676,8,1.25,12866
2011-03-01 14:11,545314,21246,6,4.95,12866
2011-03-01 14:11,545314,21843,3,10.95,12866
2011-03-01 14:11,545314,21537,8,4.25,12866
2011-03-01 14:11,545314,21715,8,2.55,12866
2011-03-01 14:11,545314,21716,8,2.55,12866
2011-03-01 14:11,545314,21718,12,1.25,12866
2011-03-01 14:11,545314,20685,2,7.95,12866
2011-03-01 14:11,545314,22414,2,7.95,12866
2011-03-01 14:11,545314,21749,6,2.1,12866
2011-03-01 14:11,545314,22457,6,2.95,12866
2011-03-01 14:11,545314,21394,6,1.95,12866
2011-03-01 14:11,545314,22628,4,4.95,12866
2011-03-01 14:11,545314,22329,12,1.65,12866
2011-03-01 14:11,545314,21218,6,3.75,12866
2011-03-01 14:11,545314,21217,5,9.95,12866
2011-03-01 14:11,545314,22073,4,3.75,12866
2011-03-01 14:11,545314,22180,4,9.95,12866
2011-03-01 14:11,545314,POST,4,15.0,12866
2011-03-01 14:47,545320,22936,72,2.75,14156
2011-03-01 14:47,545320,22935,72,2.75,14156
2011-03-01 14:47,545320,22838,96,12.75,14156
2011-03-01 14:47,545320,22699,117,2.55,14156
2011-03-01 14:47,545320,22630,192,1.65,14156
2011-03-01 14:47,545320,22363,120,2.55,14156
2011-03-01 14:57,545323,POST,1,40.0,12352
2011-03-01 14:57,545323,22654,6,5.95,12352
2011-03-01 14:57,545323,84050,12,1.65,12352
2011-03-01 14:57,545323,22138,3,4.95,12352
2011-03-01 14:57,545323,22844,4,8.5,12352
2011-03-01 15:52,545332,M,1,376.5,12352
2011-03-01 15:52,545332,M,1,280.05,12352
2011-03-01 15:52,545332,M,1,183.75,12352
2011-03-02 10:49,545348,18097C,6,2.55,12913
2011-03-02 10:49,545348,84946,72,1.06,12913
2011-03-02 10:49,545348,90185D,6,4.25,12913
2011-03-02 10:49,545348,85014A,3,5.95,12913
2011-03-02 14:58,545431,21621,8,8.5,12873
2011-03-02 14:58,545431,22084,40,2.55,12873
2011-03-02 14:58,545431,22910,40,2.55,12873
2011-03-02 14:58,545431,22086,40,2.55,12873
2011-03-02 16:35,545448,22967,6,2.55,12753
2011-03-03 12:06,545515,22957,12,2.95,12727
2011-03-03 12:06,545515,22087,6,2.95,12727
2011-03-03 12:06,545515,22090,12,2.95,12727
2011-03-03 12:06,545515,47566B,4,4.95,12727
2011-03-03 12:06,545515,21200,12,1.65,12727
2011-03-03 12:06,545515,21086,12,0.65,12727
2011-03-03 12:06,545515,21087,24,0.65,12727
2011-03-03 12:06,545515,21084,12,0.65,12727
2011-03-03 12:06,545515,21090,12,0.85,12727
2011-03-03 12:06,545515,21094,24,0.85,12727
2011-03-03 12:06,545515,21080,12,0.85,12727
2011-03-03 12:06,545515,84978,12,1.25,12727
2011-03-03 12:06,545515,22027,12,0.42,12727
2011-03-03 12:06,545515,22715,12,0.42,12727
2011-03-03 12:06,545515,22984,24,0.42,12727
2011-03-03 12:06,545515,22859,6,1.65,12727
2011-03-03 12:06,545515,22860,6,1.65,12727
2011-03-03 12:06,545515,47570B,2,10.65,12727
2011-03-03 12:06,545515,21977,24,0.55,12727
2011-03-03 12:06,545515,72760B,2,9.95,12727
2011-03-03 12:06,545515,84988,12,1.45,12727
2011-03-03 12:06,545515,22720,6,4.95,12727
2011-03-03 12:06,545515,22215,6,8.5,12727
2011-03-03 12:06,545515,22197,12,0.85,12727
2011-03-03 12:06,545515,21188,12,2.95,12727
2011-03-03 12:06,545515,21210,12,1.45,12727
2011-03-03 12:06,545515,22907,12,0.85,12727
2011-03-03 12:06,545515,POST,3,18.0,12727
2011-03-03 12:20,545517,21095,24,0.85,12727
2011-03-03 12:20,545517,POST,1,18.0,12727
2011-03-03 14:12,545536,22993,12,1.25,12417
2011-03-03 14:12,545536,23231,25,0.42,12417
2011-03-03 14:12,545536,22504,1,29.95,12417
2011-03-03 14:12,545536,22168,2,8.5,12417
2011-03-03 14:12,545536,22770,4,14.95,12417
2011-03-03 14:12,545536,22169,2,8.5,12417
2011-03-03 14:12,545536,22975,12,1.25,12417
2011-03-03 14:12,545536,22261,12,0.85,12417
2011-03-03 14:12,545536,21937,5,2.95,12417
2011-03-03 14:12,545536,22501,2,9.95,12417
2011-03-03 14:12,545536,21535,6,2.55,12417
2011-03-03 14:12,545536,21531,6,2.55,12417
2011-03-03 14:12,545536,84969,6,4.25,12417
2011-03-03 14:12,545536,21318,12,1.65,12417
2011-03-03 14:12,545536,22223,6,4.95,12417
2011-03-03 14:12,545536,21467,6,3.75,12417
2011-03-03 14:12,545536,84820,2,5.95,12417
2011-03-03 14:12,545536,22794,2,7.95,12417
2011-03-03 14:12,545536,POST,3,15.0,12417
2011-03-03 15:30,545557,22243,24,1.65,12500
2011-03-03 15:30,545557,22861,12,1.65,12500
2011-03-03 15:30,545557,22858,12,1.65,12500
2011-03-03 15:30,545557,22585,144,1.06,12500
2011-03-03 15:30,545557,POST,1,18.0,12500
2011-03-03 16:28,545570,22556,24,1.65,12817
2011-03-03 16:28,545570,22139,12,4.95,12817
2011-03-03 16:28,545570,84879,16,1.69,12817
2011-03-03 16:28,545570,POST,1,40.0,12817
2011-03-04 08:10,545579,85187,6,1.65,17508
2011-03-04 08:10,545579,22270,4,3.75,17508
2011-03-04 08:10,545579,85211,12,1.65,17508
2011-03-04 08:10,545579,22908,12,0.85,17508
2011-03-04 08:10,545579,21936,5,2.95,17508
2011-03-04 08:10,545579,21932,5,2.95,17508
2011-03-04 08:10,545579,20717,10,1.25,17508
2011-03-04 08:10,545579,21937,15,2.95,17508
2011-03-04 08:10,545579,21078,24,0.85,17508
2011-03-04 08:10,545579,20723,10,0.85,17508
2011-03-04 08:10,545579,85099C,10,1.95,17508
2011-03-04 08:10,545579,22411,10,1.95,17508
2011-03-04 08:10,545579,85099F,10,1.95,17508
2011-03-04 08:10,545579,35915B,6,1.65,17508
2011-03-04 08:10,545579,35915C,6,1.65,17508
2011-03-04 08:10,545579,22293,24,1.45,17508
2011-03-04 08:10,545579,35912B,12,1.25,17508
2011-03-04 08:10,545579,22268,12,0.85,17508
2011-03-04 08:10,545579,22289,24,1.25,17508
2011-03-04 08:10,545579,22288,24,1.25,17508
2011-03-04 08:10,545579,22266,24,0.65,17508
2011-03-04 08:10,545579,15034,24,0.14,17508
2011-03-04 09:08,545583,85099B,30,1.95,12553
2011-03-04 09:08,545583,21931,10,1.95,12553
2011-03-04 09:08,545583,22139,3,4.95,12553
2011-03-04 09:08,545583,22617,3,4.95,12553
2011-03-04 09:08,545583,22138,3,4.95,12553
2011-03-04 09:08,545583,21891,12,1.25,12553
2011-03-04 09:08,545583,22090,6,2.95,12553
2011-03-04 09:08,545583,21731,12,1.65,12553
2011-03-04 09:08,545583,21559,6,2.55,12553
2011-03-04 09:08,545583,22435,12,1.25,12553
2011-03-04 09:08,545583,20749,2,7.95,12553
2011-03-04 09:08,545583,20971,12,1.25,12553
2011-03-04 09:08,545583,22749,4,3.75,12553
2011-03-04 09:08,545583,22570,4,3.75,12553
2011-03-04 09:08,545583,22568,4,3.75,12553
2011-03-04 09:08,545583,POST,2,18.0,12553
2011-03-04 09:32,545585,22090,6,2.95,12541
2011-03-04 09:32,545585,21121,24,1.25,12541
2011-03-04 09:32,545585,21122,24,1.25,12541
2011-03-04 09:32,545585,21124,24,1.25,12541
2011-03-04 09:32,545585,21499,25,0.42,12541
2011-03-04 09:32,545585,21500,25,0.42,12541
2011-03-04 09:32,545585,22381,5,2.1,12541
2011-03-04 09:32,545585,22386,10,1.95,12541
2011-03-04 09:32,545585,21212,24,0.55,12541
2011-03-04 09:32,545585,22197,36,0.85,12541
2011-03-04 09:32,545585,21213,24,0.55,12541
2011-03-04 09:32,545585,21975,24,0.55,12541
2011-03-04 09:32,545585,22417,24,0.55,12541
2011-03-04 09:32,545585,22138,3,4.95,12541
2011-03-04 09:32,545585,22617,3,4.95,12541
2011-03-04 09:32,545585,22955,6,2.1,12541
2011-03-04 09:32,545585,POST,1,28.0,12541
2011-03-04 12:12,545634,85053,6,2.1,14911
2011-03-04 12:12,545634,22178,12,1.25,14911
2011-03-04 12:12,545634,22556,12,1.65,14911
2011-03-04 12:12,545634,21790,12,0.85,14911
2011-03-04 12:12,545634,21915,12,1.25,14911
2011-03-04 12:12,545634,22620,12,1.25,14911
2011-03-04 12:12,545634,22492,36,0.65,14911
2011-03-04 12:12,545634,21656,6,1.45,14911
2011-03-04 12:12,545634,22726,4,3.75,14911
2011-03-04 12:12,545634,22729,4,3.75,14911
2011-03-04 12:12,545634,22966,12,1.25,14911
2011-03-04 12:12,545634,22846,2,16.95,14911
2011-03-04 12:12,545634,22099,12,1.25,14911
2011-03-04 12:12,545634,84077,48,0.29,14911
2011-03-04 12:12,545634,22489,24,0.42,14911
2011-03-04 12:12,545634,23232,25,0.42,14911
2011-03-04 12:12,545634,21506,12,0.42,14911
2011-03-04 12:12,545634,22030,12,0.42,14911
2011-03-04 12:12,545634,C2,1,50.0,14911
2011-03-04 12:46,545647,22128,24,1.25,12547
2011-03-04 12:46,545647,22127,24,1.25,12547
2011-03-04 12:46,545647,22583,12,2.55,12547
2011-03-04 12:46,545647,22133,24,0.85,12547
2011-03-04 12:46,545647,22132,24,0.85,12547
2011-03-04 12:46,545647,POST,1,28.0,12547
2011-03-04 14:02,545657,22501,2,9.95,14911
2011-03-04 14:02,545657,48188,2,7.95,14911
2011-03-04 14:02,545657,48187,2,7.95,14911
2011-03-04 14:02,545657,84879,16,1.69,14911
2011-03-04 14:02,545657,84978,12,1.25,14911
2011-03-04 14:02,545657,22469,12,1.65,14911
2011-03-04 14:02,545657,22189,4,3.95,14911
2011-03-04 14:02,545657,85123A,6,2.95,14911
2011-03-04 14:02,545657,71053,4,3.75,14911
2011-03-04 14:02,545657,22840,2,7.95,14911
2011-03-04 14:02,545657,22841,2,7.95,14911
2011-03-04 14:02,545657,22726,4,3.75,14911
2011-03-04 14:02,545657,84378,12,1.25,14911
2011-03-04 14:02,545657,84380,12,1.25,14911
2011-03-04 14:02,545657,22720,3,4.95,14911
2011-03-04 14:02,545657,22969,12,1.45,14911
2011-03-04 14:02,545657,22990,4,4.95,14911
2011-03-04 14:02,545657,22989,6,3.25,14911
2011-03-04 14:02,545657,22666,6,2.95,14911
2011-03-04 14:02,545657,22960,6,3.75,14911
2011-03-04 14:02,545657,22961,12,1.45,14911
2011-03-04 14:02,545657,84375,12,2.1,14911
2011-03-04 14:02,545657,21790,12,0.85,14911
2011-03-04 14:02,545657,22492,36,0.65,14911
2011-03-04 14:02,545657,21981,24,0.29,14911
2011-03-04 14:02,545657,22614,24,0.29,14911
2011-03-04 14:02,545657,84077,48,0.29,14911
2011-03-04 14:02,545657,22197,12,0.85,14911
2011-03-04 14:02,545657,21892,12,1.25,14911
2011-03-04 14:02,545657,22620,12,1.25,14911
2011-03-04 14:02,545657,22561,12,1.65,14911
2011-03-04 14:02,545657,15056N,3,5.95,14911
2011-03-04 14:02,545657,22382,10,1.65,14911
2011-03-04 14:02,545657,22662,10,1.65,14911
2011-03-04 14:02,545657,85099F,10,1.95,14911
2011-03-04 14:02,545657,22748,6,2.1,14911
2011-03-04 14:02,545657,22746,6,2.1,14911
2011-03-04 14:02,545657,22629,12,1.95,14911
2011-03-04 14:02,545657,22551,12,1.65,14911
2011-03-04 14:02,545657,22972,12,1.65,14911
2011-03-04 14:02,545657,22975,12,1.25,14911
2011-03-04 14:02,545657,22974,12,1.65,14911
2011-03-04 14:02,545657,22977,12,1.25,14911
2011-03-04 14:02,545657,22630,12,1.95,14911
2011-03-04 14:02,545657,22029,12,0.42,14911
2011-03-04 14:02,545657,21507,12,0.42,14911
2011-03-04 14:02,545657,22028,12,0.42,14911
2011-03-04 14:02,545657,21519,12,0.42,14911
2011-03-04 14:02,545657,22714,12,0.42,14911
2011-03-04 14:02,545657,22260,12,0.85,14911
2011-03-04 14:02,545657,22261,12,0.85,14911
2011-03-04 14:02,545657,22967,6,2.95,14911
2011-03-04 14:02,545657,84946,12,1.25,14911
2011-03-04 14:02,545657,22456,3,4.95,14911
2011-03-04 14:02,545657,22607,2,9.95,14911
2011-03-04 14:02,545657,22558,12,1.49,14911
2011-03-07 10:22,545718,21360,1,9.95,12614
2011-03-07 10:22,545718,21558,6,2.55,12614
2011-03-07 10:22,545718,21559,6,2.55,12614
2011-03-07 10:22,545718,22634,2,9.95,12614
2011-03-07 10:22,545718,22635,2,9.95,12614
2011-03-07 10:22,545718,21354,12,1.25,12614
2011-03-07 10:22,545718,20749,2,7.95,12614
2011-03-07 10:22,545718,48188,2,7.95,12614
2011-03-07 10:22,545718,48129,2,7.95,12614
2011-03-07 10:22,545718,22822,2,5.95,12614
2011-03-07 10:22,545718,22474,3,4.95,12614
2011-03-07 10:22,545718,72807A,4,4.25,12614
2011-03-07 10:22,545718,72807B,4,4.25,12614
2011-03-07 10:22,545718,72807C,4,4.25,12614
2011-03-07 10:22,545718,21479,4,3.75,12614
2011-03-07 10:22,545718,22111,3,4.95,12614
2011-03-07 10:22,545718,21115,2,6.75,12614
2011-03-07 10:22,545718,47585A,4,3.75,12614
2011-03-07 10:22,545718,21108,9,2.55,12614
2011-03-07 10:22,545718,21110,2,6.75,12614
2011-03-07 13:38,545845,21260,1,3.25,12754
2011-03-07 13:38,545845,20735,1,0.85,12754
2011-03-07 13:38,545845,20733,1,0.85,12754
2011-03-07 13:38,545845,23193,1,2.25,12754
2011-03-07 13:38,545845,23194,1,2.25,12754
2011-03-07 13:38,545845,23176,1,2.25,12754
2011-03-07 13:38,545845,23177,1,2.25,12754
2011-03-07 13:38,545845,23004,1,0.42,12754
2011-03-07 13:38,545845,23000,1,0.42,12754
2011-03-07 13:38,545845,22997,1,0.42,12754
2011-03-07 13:38,545845,22999,1,0.42,12754
2011-03-07 13:38,545845,22996,1,0.42,12754
2011-03-07 15:40,545883,85163A,1,12.75,15974
2011-03-07 15:40,545883,85163B,1,12.75,15974
2011-03-07 15:40,545883,85116,6,2.1,15974
2011-03-07 15:40,545883,79321,4,5.75,15974
2011-03-07 15:40,545883,85180A,3,4.65,15974
2011-03-07 15:40,545883,47351B,6,2.95,15974
2011-03-07 15:40,545883,21613,6,2.95,15974
2011-03-07 15:40,545883,21609,6,2.95,15974
2011-03-07 15:40,545883,22077,12,1.65,15974
2011-03-08 08:52,545904,22508,4,3.75,13468
2011-03-08 08:52,545904,85014B,3,5.95,13468
2011-03-08 08:52,545904,21181,12,2.1,13468
2011-03-08 08:52,545904,37449,2,9.95,13468
2011-03-08 08:52,545904,84906,2,5.95,13468
2011-03-08 08:52,545904,37446,8,1.45,13468
2011-03-08 08:52,545904,82599,12,2.1,13468
2011-03-08 11:46,545916,21215,24,0.55,12528
2011-03-08 11:46,545916,48185,2,7.95,12528
2011-03-08 11:46,545916,21843,5,10.95,12528
2011-03-08 11:46,545916,21217,2,9.95,12528
2011-03-08 11:46,545916,21232,12,1.25,12528
2011-03-08 11:46,545916,22220,2,9.95,12528
2011-03-08 11:46,545916,22423,2,12.75,12528
2011-03-08 11:46,545916,22720,3,4.95,12528
2011-03-08 11:46,545916,22838,1,14.95,12528
2011-03-08 11:46,545916,22937,6,2.55,12528
2011-03-08 11:46,545916,37447,12,1.49,12528
2011-03-08 11:46,545916,37495,4,3.75,12528
2011-03-08 11:46,545916,POST,2,18.0,12528
2011-03-08 11:55,545918,22957,48,2.55,16917
2011-03-08 11:55,545918,84978,72,1.06,16917
2011-03-08 11:55,545918,22926,10,5.95,16917
2011-03-08 11:55,545918,22501,2,9.95,16917
2011-03-08 11:55,545918,22605,4,12.75,16917
2011-03-08 11:55,545918,22916,24,0.65,16917
2011-03-08 11:55,545918,22917,24,0.65,16917
2011-03-08 11:55,545918,22921,24,0.65,16917
2011-03-08 11:55,545918,22919,24,0.65,16917
2011-03-08 12:05,545937,84879,24,1.69,12758
2011-03-08 12:05,545937,22740,48,0.85,12758
2011-03-08 12:05,545937,20750,6,7.95,12758
2011-03-08 12:05,545937,21218,6,3.75,12758
2011-03-08 12:05,545937,21165,12,1.69,12758
2011-03-08 12:05,545937,82600,12,2.1,12758
2011-03-08 12:05,545937,22276,24,2.55,12758
2011-03-08 12:05,545937,20725,30,1.65,12758
2011-03-08 12:05,545937,22667,6,2.95,12758
2011-03-08 12:05,545937,85099B,20,1.95,12758
2011-03-08 12:05,545937,85150,12,2.55,12758
2011-03-08 12:05,545937,22492,72,0.65,12758
2011-03-08 12:05,545937,22630,12,1.95,12758
2011-03-08 12:05,545937,22383,40,1.65,12758
2011-03-08 12:05,545937,22384,20,1.65,12758
2011-03-08 12:05,545937,22662,20,1.65,12758
2011-03-08 12:05,545937,21181,12,2.1,12758
2011-03-08 12:05,545937,22923,12,0.85,12758
2011-03-08 12:05,545937,21928,30,1.95,12758
2011-03-08 12:05,545937,21929,30,1.95,12758
2011-03-08 12:05,545937,21931,30,1.95,12758
2011-03-08 12:05,545937,22385,10,1.95,12758
2011-03-08 12:05,545937,22386,20,1.95,12758
2011-03-08 12:05,545937,22411,30,1.95,12758
2011-03-08 12:05,545937,22663,20,1.95,12758
2011-03-08 12:05,545937,85099C,20,1.95,12758
2011-03-08 12:05,545937,22277,6,2.1,12758
2011-03-08 12:05,545937,22355,20,0.85,12758
2011-03-08 12:05,545937,22661,20,0.85,12758
2011-03-08 12:05,545937,20724,20,0.85,12758
2011-03-08 12:05,545937,20728,20,1.65,12758
2011-03-08 12:05,545937,22974,12,1.65,12758
2011-03-08 12:05,545937,21506,24,0.42,12758
2011-03-08 12:05,545937,22994,48,0.42,12758
2011-03-08 12:05,545937,22995,48,0.42,12758
2011-03-08 12:05,545937,22996,48,0.42,12758
2011-03-08 12:05,545937,23000,48,0.42,12758
2011-03-08 12:05,545937,23006,48,0.42,12758
2011-03-08 12:05,545937,21210,12,1.45,12758
2011-03-08 12:05,545937,22967,6,2.95,12758
2011-03-08 12:05,545937,22957,12,2.95,12758
2011-03-08 12:05,545937,23179,6,2.89,12758
2011-03-08 12:05,545937,23176,24,2.25,12758
2011-03-08 12:05,545937,23178,6,2.89,12758
2011-03-08 12:05,545937,23187,12,1.25,12758
2011-03-08 12:05,545937,22983,12,0.42,12758
2011-03-08 12:05,545937,20749,2,7.95,12758
